index,rank,Protocol,Domain,Primary,Path,Num_Paths,Num_Symbol
609202,3.5,0,3,19,7,1,4
619529,3.81,0,3,10,22,2,5
614392,8.63,0,13,2,21,2,5
616072,5.25,0,2,8,36,4,8
632335,3.48,0,3,7,17,1,5
640657,2.81,0,10,6,15,2,5
603159,7.09,0,3,3,36,5,8
639426,0.0,0,3,6,9,2,4
621108,3.56,0,10,5,18,2,5
629816,4.87,0,10,6,27,4,7
636190,2.87,0,3,11,14,3,4
607963,0.0,0,10,12,12,2,5
638957,3.74,0,9,7,12,1,4
609410,3.49,0,3,5,41,4,8
639493,4.31,0,3,12,30,3,5
609911,4.83,0,3,7,12,1,3
640827,4.53,0,11,5,19,2,6
649717,1.48,0,3,10,4,1,3
625516,3.94,0,3,8,14,1,4
648764,0.0,0,9,8,20,2,5
614503,2.93,0,16,8,20,2,5
625922,6.62,0,3,3,44,2,9
640444,4.95,0,3,7,8,2,3
636860,3.8,0,3,8,14,2,6
608969,5.21,0,8,4,47,4,7
627198,3.81,0,3,9,13,1,4
614287,0.0,0,2,13,18,1,7
632328,4.63,0,15,13,14,1,6
607802,3.58,0,3,5,19,1,6
611549,0.0,0,3,10,16,1,5
612945,0.0,0,13,21,32,1,7
633351,4.36,0,3,10,14,2,6
606668,4.58,0,3,19,13,1,4
630035,4.66,0,3,11,13,1,3
639439,3.0,0,4,15,26,2,5
606510,4.56,0,18,4,80,3,11
633313,4.7,0,2,4,15,2,3
628501,4.53,0,2,7,25,2,4
619606,7.14,0,3,3,57,7,12
614424,4.59,0,6,11,4,2,4
640174,4.85,0,8,5,9,2,4
646853,3.62,0,3,8,31,4,6
648256,2.75,0,3,13,19,1,5
640643,4.68,0,3,11,22,2,6
618591,6.31,0,5,8,47,6,10
612492,4.56,0,11,8,33,4,11
631686,4.78,0,3,3,27,3,7
637114,1.96,0,7,7,7,1,3
627951,4.51,0,7,5,30,3,7
634927,4.7,0,3,9,21,3,5
642899,2.71,0,3,11,18,1,6
611967,0.0,0,3,6,11,2,5
607182,2.52,0,2,17,16,1,4
615983,3.57,0,3,12,11,3,4
605944,3.12,0,3,9,21,2,5
638056,5.35,0,3,12,50,2,11
630711,4.57,0,2,3,30,5,8
638446,5.75,0,14,6,47,2,11
616643,4.72,0,3,15,24,2,5
611777,5.14,0,12,8,19,2,7
629330,4.57,0,8,4,37,4,8
603085,4.56,0,3,16,41,3,7
527071,6.04,2,2,7,107,3,12
627655,4.63,0,3,6,22,1,6
608896,3.63,0,11,10,12,2,5
618330,5.55,0,7,6,30,3,7
639011,5.08,0,3,10,19,3,5
631159,4.77,0,3,5,14,2,4
631585,2.93,0,2,3,24,3,7
610137,3.14,0,3,12,16,1,5
612573,2.54,0,3,8,16,2,4
609386,4.6,0,10,5,25,2,6
640971,6.77,0,3,8,50,4,11
636404,3.31,0,3,7,37,2,8
629776,4.88,0,12,4,19,1,5
645905,8.63,0,13,2,26,2,8
639170,3.3,0,9,4,17,3,5
619092,6.74,0,3,11,85,5,17
618323,5.17,0,13,4,56,1,13
605554,6.93,0,2,5,11,2,3
614385,2.06,0,3,17,15,1,5
606048,4.92,0,3,7,5,2,3
635559,3.14,0,3,10,28,3,6
627840,4.79,0,14,6,38,3,10
639704,3.8,0,3,9,20,3,5
620977,4.81,0,8,4,65,6,12
630355,5.14,0,3,9,34,2,8
629219,4.78,0,12,8,19,2,7
614055,3.37,0,10,4,29,2,7
618119,4.13,0,8,8,62,6,11
629141,4.8,0,3,3,26,3,6
618007,4.55,0,12,3,36,4,8
320599,0.0,0,0,19,23,3,8
636864,3.07,0,2,4,23,2,5
635966,5.49,0,13,8,69,6,13
633796,3.59,0,12,8,3,2,4
643661,4.87,0,3,4,26,3,6
611825,4.57,0,3,6,14,1,4
183925,1.23,0,5,7,28,4,8
621013,4.88,0,2,8,36,3,7
639747,5.47,0,3,10,29,2,5
613478,4.52,0,3,9,19,3,6
639445,4.12,0,3,6,24,3,5
604525,2.61,0,3,9,6,2,3
629701,4.81,0,13,5,23,2,9
617749,5.2,0,3,5,32,3,5
629821,4.57,0,13,8,21,3,7
618365,4.77,0,2,6,30,2,7
638403,1.16,0,3,13,7,2,4
633941,5.53,0,3,2,27,2,5
605437,2.12,0,3,8,11,1,3
619111,5.12,0,3,7,29,2,7
620553,4.73,0,8,2,11,3,5
308144,0.0,0,34,6,0,0,4
644453,5.0,0,12,6,10,3,5
633069,4.92,0,3,5,16,2,5
644310,4.67,0,3,14,20,1,5
610540,3.81,0,9,3,12,1,4
627390,3.09,0,3,8,25,2,6
605079,0.0,0,3,13,52,2,8
628708,4.69,0,3,8,51,4,12
616655,6.08,0,13,6,10,2,4
610040,2.63,0,3,16,17,1,4
627248,4.52,0,3,8,25,2,5
632862,4.79,0,13,7,23,3,6
620163,4.69,0,3,6,34,3,6
629775,6.49,0,3,6,22,3,6
631067,4.32,0,3,9,29,2,5
627625,3.22,0,3,15,14,3,6
615993,5.47,0,3,10,28,2,5
637818,3.97,0,3,12,13,1,5
636493,3.88,0,3,6,30,2,6
612998,4.78,0,3,5,19,1,6
625073,3.88,0,3,10,19,2,5
637062,3.51,0,3,15,20,2,6
624395,5.9,0,10,8,16,2,5
625631,3.81,0,3,11,37,3,8
641685,4.61,0,3,11,32,4,7
604043,0.0,0,3,7,7,1,5
625782,4.68,0,3,4,20,3,5
611798,3.92,0,3,13,106,9,12
635680,4.42,0,3,5,12,2,3
627992,5.89,0,3,9,23,1,4
612826,2.39,0,3,12,12,1,5
633043,5.47,0,3,6,28,4,7
618459,4.72,0,3,13,23,3,7
607305,4.25,0,3,3,5,1,3
629360,4.61,0,2,5,23,3,6
614073,4.7,0,3,6,20,2,6
610913,3.05,0,6,6,27,3,7
611317,5.2,0,3,3,74,5,17
633283,4.04,0,3,14,20,3,5
648418,3.96,0,3,9,12,1,3
643699,8.63,0,13,2,22,2,5
614311,8.63,0,13,2,8,2,4
625054,4.19,0,3,11,13,1,5
603150,4.6,0,8,3,21,2,6
632926,4.0,0,3,6,23,4,6
604141,0.0,0,10,7,13,1,4
641749,5.0,0,5,7,41,3,10
353079,5.29,1,7,8,157,3,35
648855,3.11,0,3,11,9,2,4
606815,1.24,0,3,11,15,1,5
640176,4.53,0,15,4,24,2,7
628721,1.32,0,3,9,9,1,3
610498,4.15,0,6,6,14,2,5
605442,3.6,0,3,11,10,2,5
646613,5.13,0,15,7,29,3,7
619798,3.13,0,3,9,8,1,2
645345,5.09,0,8,4,22,3,6
639515,7.53,0,3,5,34,3,6
640442,4.77,0,3,7,22,5,7
605609,4.65,0,3,8,30,3,6
638238,4.79,0,3,6,26,2,7
611535,3.47,0,12,8,173,6,32
607434,4.55,0,5,8,22,1,7
630078,5.09,0,3,11,21,3,6
616972,3.14,0,2,3,34,4,7
636675,4.76,0,3,12,19,2,5
637168,3.45,0,2,11,11,2,4
613995,6.39,0,3,3,60,4,9
613839,4.56,0,5,13,14,1,5
606157,0.0,0,3,13,28,1,7
627998,3.13,0,10,5,22,2,7
631397,5.07,0,3,8,36,5,10
630570,8.63,0,13,2,26,2,8
617797,8.63,0,13,2,21,2,5
611823,5.14,0,12,8,27,2,7
609940,3.47,0,5,11,27,2,6
620650,4.71,0,3,10,26,3,5
611697,4.64,0,4,8,32,3,8
619608,6.38,0,7,7,54,7,13
627260,4.94,0,9,4,39,4,10
631202,10.0,0,3,7,19,1,5
640337,4.19,0,7,9,18,2,5
650172,5.24,0,3,7,19,1,6
638234,5.53,0,3,2,24,2,5
608520,2.6,0,3,6,14,1,5
604874,3.78,0,11,4,15,2,4
640800,3.06,0,3,13,46,2,14
640926,3.84,0,3,6,46,4,9
635725,8.63,0,13,2,19,2,7
607506,3.45,0,3,17,7,1,3
605203,1.58,0,2,10,22,1,5
646539,2.44,0,3,10,6,2,4
636563,4.34,0,5,4,24,5,8
639438,3.44,0,3,7,13,1,3
646825,4.63,0,8,4,32,4,7
613280,3.6,0,3,13,16,1,4
639610,3.24,0,3,7,18,1,5
610771,0.0,0,3,11,10,1,3
620211,4.1,0,3,10,20,3,4
633620,3.91,0,3,9,4,2,3
612308,4.57,0,4,7,22,1,5
631151,1.65,0,3,19,20,1,5
637821,2.97,0,15,6,12,1,6
638253,1.54,0,2,6,22,4,7
629564,4.85,0,10,4,22,2,7
608094,6.1,0,3,8,18,2,5
606870,4.26,0,3,8,12,1,4
624925,2.47,0,3,16,10,1,4
647646,1.52,0,3,10,12,2,4
645861,4.53,0,2,8,15,2,5
636006,0.0,0,8,6,18,1,8
604249,5.47,0,7,17,42,4,8
611572,2.84,0,3,5,23,1,5
607159,2.4,0,3,13,10,1,3
634387,5.17,0,3,7,29,3,5
618322,4.97,0,17,5,23,4,6
639057,3.61,0,14,6,40,2,10
630803,4.82,0,3,6,43,6,10
610156,5.06,0,3,7,30,2,6
353237,4.81,1,2,7,176,4,33
642613,8.63,0,13,2,16,2,4
617272,4.59,0,5,5,30,3,7
624592,4.38,0,16,4,20,1,5
636293,3.7,0,3,5,23,2,5
634068,4.73,0,3,6,35,5,7
635961,4.27,0,3,7,68,8,12
624608,7.72,0,3,2,28,3,6
607350,4.89,0,3,14,31,4,7
617919,4.2,0,17,4,41,4,9
627651,4.87,0,3,10,21,2,4
629013,3.47,0,3,4,30,1,9
639565,2.93,0,3,9,16,3,5
630296,3.71,0,3,3,15,1,4
647057,4.87,0,3,8,14,3,6
627987,5.09,0,8,4,22,3,6
640735,5.05,0,3,9,20,4,6
613054,4.58,0,3,6,32,3,6
639909,4.94,0,3,22,27,3,8
608876,4.51,0,9,5,11,2,4
628932,3.68,0,3,9,29,2,7
607804,4.46,0,10,3,15,2,5
646740,4.69,0,3,11,30,3,7
647184,5.01,0,3,7,19,2,5
650612,4.54,0,3,17,29,3,7
614597,3.19,0,3,10,20,3,6
628211,4.95,0,3,8,46,6,10
624283,5.05,0,3,3,66,2,15
605771,8.63,0,13,2,20,2,5
628995,2.94,0,3,14,15,1,5
637485,3.92,0,3,11,11,1,4
628557,5.2,0,3,6,21,2,5
619719,5.92,0,3,13,70,4,12
610186,4.97,0,3,10,32,2,5
617922,8.63,0,13,2,37,2,7
607785,2.5,0,3,17,6,2,5
633696,3.37,0,8,2,37,3,8
615692,4.57,0,3,10,40,3,7
604080,2.28,0,3,11,11,1,3
612867,2.87,0,3,4,26,4,7
631307,2.54,0,5,9,8,1,4
612289,4.56,0,13,13,12,1,5
615461,4.11,0,3,5,20,1,5
606250,1.42,0,6,9,13,1,5
618059,3.82,0,13,3,25,3,8
644193,4.72,0,3,8,26,4,7
629363,5.46,0,9,8,22,3,7
638960,2.43,0,3,10,15,3,5
629204,3.09,0,3,11,9,2,4
645296,4.95,0,3,5,26,3,7
647648,3.08,0,3,8,22,2,5
604787,5.06,0,31,9,32,2,8
620273,5.7,0,9,6,4,1,3
650780,4.54,0,3,17,55,3,12
610538,0.0,0,3,11,16,2,6
626036,5.01,0,10,5,28,4,6
637437,4.59,0,12,2,42,3,11
618489,6.31,0,5,8,20,2,5
604642,3.18,0,3,12,9,1,4
612473,5.76,0,5,3,65,4,8
609092,2.47,0,14,5,20,2,4
635993,4.82,0,3,10,31,3,8
627371,2.5,0,3,10,16,1,5
644807,5.06,0,9,6,65,1,12
630525,4.55,0,3,16,13,1,4
643832,4.32,0,3,7,16,3,4
618988,2.16,0,3,6,21,2,5
610974,1.54,0,3,11,23,2,7
604631,4.6,0,9,9,14,2,6
608714,3.37,0,3,10,16,2,4
633430,8.63,0,13,2,23,2,5
615458,6.53,0,3,3,59,3,11
632343,3.62,0,3,16,20,3,6
646806,4.62,0,3,10,12,2,4
648934,3.48,0,3,5,23,3,6
643790,5.5,0,3,3,38,4,9
624049,2.54,0,17,6,13,2,6
650933,4.99,0,3,14,47,3,11
631800,3.41,0,14,3,38,3,12
637327,5.44,0,9,8,27,4,7
648527,2.77,0,3,8,41,4,9
624171,4.72,0,12,8,44,3,10
648844,3.55,0,10,4,8,1,3
613500,4.97,0,6,7,39,3,8
638710,4.56,0,3,8,27,2,5
527330,6.84,1,3,9,222,6,20
647750,4.68,0,3,6,22,2,6
603815,1.72,0,11,7,36,4,7
522220,5.6,2,3,17,128,5,26
628376,4.52,0,2,5,20,2,5
610374,4.53,0,3,13,15,1,4
606117,4.55,0,3,11,7,2,3
625662,3.83,0,7,6,14,2,5
637783,3.79,0,3,9,36,2,7
624279,3.08,0,3,7,20,2,6
605698,4.73,0,3,6,21,2,5
614200,8.63,0,13,2,27,2,5
624579,2.65,0,3,8,16,1,5
610937,4.59,0,3,11,28,3,6
608228,2.41,0,3,6,9,1,3
639278,4.72,0,3,6,12,1,4
612466,5.43,0,3,3,45,4,8
645498,4.53,0,14,13,5,2,4
605634,0.0,0,10,13,16,2,4
635473,3.72,0,3,8,36,3,7
636117,3.26,0,3,13,18,2,5
611483,2.77,0,3,26,22,2,5
612318,4.83,0,3,16,36,3,8
641085,3.89,0,3,13,19,1,4
607421,2.7,0,3,12,9,1,4
628694,4.89,0,3,12,25,3,7
605679,0.33,0,3,11,13,1,4
646517,4.85,0,3,13,11,1,4
640503,4.3,0,22,7,7,2,5
633993,5.17,0,3,7,34,3,6
629755,2.8,0,5,5,21,3,8
642339,5.31,0,3,7,47,5,11
611785,4.62,0,3,6,19,2,5
615745,8.63,0,13,2,9,2,4
629160,4.09,0,12,4,24,2,6
614090,4.67,0,6,9,7,1,5
637206,3.64,0,3,19,29,3,8
648386,2.6,0,3,10,14,1,4
644413,5.79,0,3,8,48,6,9
613360,5.01,0,6,3,72,3,13
631562,3.15,0,10,6,38,4,8
648718,2.77,0,3,11,36,3,6
645371,3.78,0,3,5,4,2,3
614530,5.27,0,3,2,16,2,4
625040,5.53,0,3,9,4,2,3
644903,4.61,0,15,9,30,3,8
334177,0.0,0,9,18,0,0,3
603130,5.4,0,8,3,15,2,5
627974,4.54,0,3,8,5,2,3
649640,4.71,0,3,15,12,2,4
629386,4.76,0,3,3,27,3,6
605183,4.95,0,2,17,34,2,7
610161,3.83,0,3,9,18,3,5
637211,4.69,0,3,13,15,3,5
624706,1.58,0,3,19,12,1,4
626161,2.97,0,9,5,15,1,5
614655,4.36,0,3,24,12,2,7
612505,4.99,0,17,7,31,4,8
606143,2.73,0,3,27,17,2,4
624397,0.0,0,17,6,4,2,5
627740,2.77,0,3,8,38,2,7
648640,4.2,0,3,7,12,1,4
646173,3.47,0,11,4,55,1,12
611361,0.24,0,2,16,10,1,4
638063,3.68,0,4,10,25,1,7
607226,4.38,0,3,9,14,3,5
642961,5.0,0,3,16,14,1,4
638288,3.85,0,3,12,55,2,8
643130,3.11,0,3,12,28,3,6
632392,4.36,0,3,10,13,3,5
610907,4.63,0,3,11,13,2,5
627704,3.92,0,3,10,40,2,9
649632,4.28,0,3,11,26,3,6
604407,2.56,0,3,10,21,2,3
636520,3.57,0,3,16,15,1,4
624260,4.6,0,3,17,14,2,4
612312,5.08,0,3,5,39,4,8
610897,4.37,0,7,3,46,4,8
624745,3.09,0,6,4,11,2,4
643590,2.98,0,3,15,17,2,4
644313,0.0,0,3,11,29,3,6
640365,4.74,0,2,4,33,4,7
635580,3.66,0,3,10,36,4,7
647037,4.61,0,3,14,14,3,5
642801,2.93,0,6,5,24,3,7
639732,4.17,0,3,6,15,3,4
614273,5.08,0,14,7,17,2,5
632166,5.14,0,3,4,37,6,9
626669,3.14,0,3,13,10,2,4
627817,4.69,0,3,3,38,2,7
644887,8.63,0,13,2,8,2,4
638053,4.52,0,3,12,9,1,4
615660,4.4,0,5,7,42,3,6
638969,4.68,0,3,10,16,3,5
644161,5.69,0,3,4,22,3,6
615931,3.1,0,3,18,32,3,6
619845,8.63,0,13,2,17,2,5
643597,3.51,0,3,8,15,1,4
638922,3.99,0,3,9,13,2,3
81136,0.0,0,3,15,23,3,6
642109,8.63,0,13,2,10,2,4
629904,5.01,0,3,19,8,2,5
603483,5.72,0,13,4,12,2,5
609034,6.0,0,3,12,51,2,9
639947,3.71,0,3,9,19,3,5
640044,2.5,0,3,8,13,1,4
645838,4.65,0,3,9,45,4,11
611922,5.31,0,3,9,14,3,4
635353,2.75,0,3,11,17,1,5
619333,4.29,0,3,12,17,2,5
645961,4.7,0,3,6,22,2,6
649890,2.8,0,3,9,11,1,3
636001,3.87,0,3,9,31,4,6
626509,4.79,0,3,7,22,4,6
643365,3.89,0,3,13,18,1,4
647097,2.05,0,3,4,8,2,3
612245,4.52,0,11,2,58,4,12
610018,7.05,0,3,14,8,1,3
639026,4.81,0,2,5,19,2,4
640875,2.48,0,8,4,14,3,6
632430,2.78,0,3,14,11,1,4
644387,5.56,0,3,11,19,2,5
640978,5.28,0,3,11,16,2,4
641621,5.44,0,3,12,20,2,4
647056,3.3,0,3,6,13,2,4
637860,5.18,0,3,10,32,3,7
635114,4.87,0,3,9,17,2,5
635106,4.74,0,3,14,22,1,6
612658,5.04,0,3,4,31,2,7
607776,3.96,0,5,10,11,2,5
605082,4.16,0,3,6,32,1,6
650491,5.55,0,3,8,40,4,6
645792,4.77,0,6,9,23,2,8
625525,4.53,0,3,12,11,1,4
604301,2.59,0,3,14,14,1,3
632143,2.94,0,12,3,9,1,4
649635,3.81,0,3,16,11,2,4
645311,5.69,0,3,4,41,5,10
616850,4.52,0,14,2,9,1,4
624234,0.0,0,17,6,97,2,23
645271,6.55,0,3,14,20,2,6
616961,3.42,0,3,5,21,3,6
624419,4.37,0,3,11,24,1,5
625556,2.84,0,16,9,19,3,6
627290,8.63,0,13,2,11,2,4
605448,4.91,0,10,3,30,3,6
609302,0.0,0,15,12,16,2,6
615584,3.02,0,3,12,26,2,6
604111,4.56,0,7,2,49,3,14
631849,8.63,0,13,2,34,2,6
620027,2.88,0,2,8,5,2,3
618800,4.3,0,3,19,16,2,5
650659,4.85,0,7,2,23,3,6
648156,0.0,0,10,9,17,1,4
617009,2.63,0,2,5,11,3,5
604194,4.7,0,3,11,12,2,5
611575,2.74,0,2,6,4,2,3
605907,2.04,0,3,7,22,1,7
624112,5.93,0,3,8,35,3,6
636959,2.72,0,11,6,16,2,4
626394,5.62,0,13,2,30,3,7
605595,2.75,0,3,16,9,1,4
612514,2.51,0,6,12,12,1,5
649560,3.56,0,3,8,34,4,7
634386,5.17,0,3,7,29,3,5
227669,5.14,1,2,12,95,4,19
606081,0.0,0,3,19,17,1,4
635217,5.65,0,3,4,104,4,15
645377,2.94,0,3,21,9,2,5
644905,3.46,0,3,5,15,2,5
630886,4.13,0,3,15,29,4,7
643303,3.63,0,3,9,13,1,4
630617,1.24,0,3,10,20,1,4
645648,4.54,0,3,17,19,2,4
650200,3.18,0,3,8,10,3,4
608126,2.3,0,6,19,9,2,6
608366,0.0,0,3,14,8,1,5
637238,3.85,0,3,6,19,1,5
638970,3.39,0,3,3,20,2,4
627944,3.26,0,3,10,13,1,3
613740,6.19,0,3,5,46,4,9
629153,5.17,0,3,6,18,2,5
609213,4.88,0,3,8,33,2,7
629438,3.75,0,7,5,20,2,5
634210,8.63,0,13,2,29,2,6
632704,5.02,0,3,11,18,3,5
640388,4.09,0,3,7,26,3,7
630785,2.08,0,3,4,29,4,8
607361,2.58,0,3,13,2,2,4
606761,2.37,0,15,8,9,1,6
608702,3.05,0,3,5,14,1,4
643368,1.91,0,3,18,15,2,5
616397,2.73,0,3,7,18,3,6
616654,8.63,0,13,2,20,2,5
607640,2.38,0,3,16,9,1,4
614742,4.77,0,3,4,9,1,2
648420,3.8,0,9,4,26,2,6
611644,3.17,0,8,3,45,5,8
645471,4.88,0,3,8,6,2,3
612177,3.21,0,3,14,30,2,5
612948,3.45,0,3,17,22,2,5
646140,5.13,0,15,7,19,3,6
615166,8.63,0,13,2,25,2,6
604913,2.65,0,3,19,20,1,4
613427,5.04,0,3,7,34,4,8
619815,5.27,0,3,6,28,3,9
606461,2.52,0,13,4,12,2,4
611115,4.68,0,9,6,61,5,15
646411,5.99,0,3,13,20,3,5
646951,4.92,0,9,5,44,4,9
636319,2.41,0,3,10,17,1,4
604007,4.58,0,3,8,11,2,4
618949,4.73,0,14,2,34,4,9
603308,2.7,0,3,12,16,1,3
606073,3.12,0,3,6,14,2,4
607860,3.2,0,3,15,29,1,6
638226,8.63,0,13,2,30,2,5
638517,4.23,0,3,13,24,1,5
611611,3.48,0,3,14,29,3,8
606140,1.46,0,13,6,23,3,6
624699,1.73,0,6,11,13,1,6
637163,2.2,0,3,14,11,2,4
615154,5.27,0,14,2,27,5,8
618237,4.05,0,12,4,7,1,3
626313,5.07,0,7,2,9,2,5
626642,2.41,0,2,10,20,1,6
616093,5.18,0,3,10,28,3,7
642819,3.76,0,3,6,11,2,4
611895,3.43,0,5,15,19,2,6
617302,3.07,0,3,12,22,1,4
619455,4.12,0,3,4,6,2,3
621086,3.62,0,3,6,24,2,5
618989,2.52,0,3,42,18,1,10
637258,3.6,0,3,8,12,1,3
648167,2.74,0,3,12,8,2,3
629537,4.95,0,2,17,31,2,7
625584,8.63,0,13,2,8,2,4
646467,4.8,0,13,3,54,8,15
627139,4.7,0,8,10,43,4,11
624756,4.84,0,15,9,11,3,6
610260,2.9,0,3,14,20,3,6
606099,0.56,0,5,19,11,1,5
606070,3.19,0,3,13,31,1,7
644658,3.02,0,3,7,30,4,7
638889,4.4,0,8,4,6,2,4
615161,3.02,0,11,7,21,3,6
627964,3.32,0,3,11,11,1,4
628276,3.77,0,3,5,34,4,7
617307,3.02,0,3,11,23,1,5
617852,5.27,0,14,2,32,4,8
610340,5.34,0,3,5,38,4,8
609330,4.82,0,12,11,11,2,5
641682,4.75,0,3,9,20,2,6
637013,5.09,0,9,10,8,2,4
640282,2.79,0,3,9,34,3,6
530104,10.0,1,3,6,152,3,24
608967,4.61,0,3,6,27,2,9
624629,3.23,0,3,17,10,1,4
624405,4.68,0,3,8,33,4,9
649379,5.4,0,3,8,27,4,7
605211,1.25,0,11,12,14,2,5
639103,7.24,0,3,5,35,5,9
614097,5.13,0,15,7,40,3,8
604408,4.59,0,3,7,16,1,5
641295,3.2,0,3,12,8,2,3
603917,5.76,0,6,4,10,2,5
649976,2.48,0,6,10,6,1,5
603060,4.54,0,3,16,12,1,4
629962,4.69,0,3,7,28,2,6
638703,2.84,0,3,7,17,2,5
624581,0.0,0,3,5,20,2,6
611783,4.54,0,6,18,13,1,6
643200,4.57,0,3,12,7,1,4
644951,2.49,0,15,11,8,1,6
650650,4.95,0,3,10,38,3,9
634876,4.75,0,3,3,26,3,5
648145,0.0,0,10,8,20,2,5
647035,4.54,0,3,8,13,1,4
607472,3.17,0,6,8,19,1,5
613998,4.62,0,3,10,20,2,5
635652,4.75,0,11,7,16,2,6
630569,4.65,0,3,9,39,4,8
616518,6.14,0,3,6,13,3,4
631231,4.05,0,3,10,23,1,6
632987,4.28,0,15,5,27,3,7
632055,4.86,0,11,6,24,3,6
626833,0.0,0,12,7,8,1,4
646145,7.89,0,10,5,22,3,5
607317,3.09,0,3,11,14,1,3
643492,2.92,0,3,8,13,1,4
604888,1.29,0,3,14,15,1,4
618158,4.54,0,3,12,39,5,9
612335,4.76,0,6,20,34,4,10
633990,4.64,0,15,10,46,6,9
650929,4.63,0,7,9,26,3,6
620191,6.27,0,3,10,17,2,4
619939,5.74,0,3,9,28,3,5
619394,5.03,0,9,5,9,1,4
620790,6.56,0,3,5,64,7,12
640817,3.39,0,3,6,9,2,3
603043,0.0,0,3,10,8,1,4
616785,3.61,0,14,4,50,2,13
629181,4.81,0,2,6,42,3,8
619496,3.93,0,3,12,16,2,5
644216,4.76,0,3,4,21,2,5
619458,3.34,0,8,6,24,3,6
609139,4.65,0,3,18,26,2,4
61152,3.85,1,3,9,87,3,18
628363,2.82,0,2,10,18,1,5
604041,1.02,0,3,10,17,3,6
603424,0.0,0,3,11,11,2,4
624994,3.92,0,3,10,29,2,6
619371,2.05,0,3,9,25,2,5
632002,3.25,0,3,7,21,3,5
604218,7.25,0,3,7,11,1,3
646994,4.32,0,3,8,10,1,4
620549,4.6,0,3,5,5,2,3
633057,4.55,0,10,4,49,4,12
616570,3.61,0,3,7,29,2,6
606276,2.94,0,3,10,15,1,5
608729,0.97,0,2,14,8,2,5
636085,3.37,0,7,5,19,2,5
611695,4.57,0,3,6,14,1,4
616953,2.63,0,12,3,20,1,5
613596,5.03,0,8,3,37,4,9
642887,3.42,0,3,16,9,1,4
648520,5.03,0,3,18,12,1,5
634753,3.97,0,3,15,7,3,5
647807,4.32,0,16,2,23,2,6
614144,3.77,0,22,4,30,4,9
630850,2.33,0,3,8,21,2,5
647723,3.94,0,3,15,22,3,6
620152,4.72,0,3,11,15,1,4
649125,0.0,0,10,13,8,1,5
627007,3.12,0,9,3,9,1,3
647771,4.58,0,3,8,8,1,3
628089,4.78,0,3,7,23,2,5
613665,3.25,0,16,7,34,4,12
649952,4.54,0,3,8,25,3,7
638193,3.64,0,3,8,23,2,4
616757,0.0,0,15,8,4,1,4
643440,3.67,0,3,8,14,2,4
640190,5.02,0,3,9,4,2,3
610438,4.76,0,3,21,11,3,5
635872,4.58,0,3,9,32,1,7
620501,6.91,0,10,3,2,1,3
605862,4.47,0,3,9,16,2,5
644187,3.13,0,3,4,4,2,3
608140,2.34,0,2,9,15,3,4
606017,2.25,0,3,20,7,2,3
629733,3.32,0,6,7,32,5,9
613067,3.67,0,11,6,22,3,5
644243,4.32,0,3,4,27,2,6
634164,3.91,0,3,9,21,2,6
647492,5.37,0,12,8,31,3,7
353083,5.07,1,2,12,96,3,20
615906,2.6,0,3,10,14,2,4
633469,2.57,0,3,7,20,4,6
625006,4.69,0,3,10,15,1,6
646512,4.3,0,8,5,39,4,7
611272,4.53,0,3,9,21,2,6
608336,5.67,0,11,4,7,2,5
627298,4.7,0,3,5,4,2,3
637666,2.0,0,7,4,32,4,7
625643,4.54,0,3,11,25,2,4
609207,3.94,0,16,2,25,2,5
609609,4.16,0,7,19,11,2,5
608679,3.13,0,2,5,23,3,6
650738,4.99,0,3,14,26,3,7
647149,4.03,0,9,5,40,5,8
644212,5.03,0,3,14,20,2,5
646615,8.63,0,13,2,10,2,4
607856,5.56,0,7,5,26,4,8
646505,4.59,0,3,8,25,3,6
642743,4.68,0,3,6,38,5,9
646478,4.74,0,3,15,22,2,5
640680,8.63,0,13,2,32,2,8
624889,0.0,0,10,12,24,2,5
641918,2.57,0,7,7,22,2,7
605159,1.3,0,3,6,12,1,3
639934,4.55,0,3,22,11,2,5
459676,4.45,1,3,10,185,4,63
629310,3.96,0,16,6,59,2,12
649752,0.0,0,3,16,16,2,5
630481,0.0,0,3,11,16,1,5
624430,4.67,0,3,6,25,2,7
650593,4.73,0,3,7,48,5,8
636077,8.63,0,13,2,26,2,6
643475,2.47,0,3,14,8,1,4
638926,8.63,0,13,2,31,2,7
604066,1.71,0,3,9,20,1,4
624907,2.3,0,3,11,5,1,3
608785,3.76,0,3,15,16,1,7
641301,4.79,0,8,6,31,1,9
609688,5.39,0,7,6,28,3,6
650043,2.29,0,3,5,12,2,4
613653,4.75,0,3,8,59,5,12
624956,3.88,0,5,10,29,3,7
632766,5.12,0,10,2,25,2,8
639325,4.38,0,3,7,40,3,7
631816,8.63,0,13,2,10,2,4
635139,4.57,0,6,4,15,1,3
606242,0.0,0,13,7,12,1,4
611392,6.21,0,3,3,58,3,10
632678,2.59,0,3,11,18,1,6
604698,5.74,0,3,9,23,3,5
611116,4.88,0,3,6,31,3,6
630247,3.61,0,3,8,32,3,7
624109,5.36,0,3,4,21,2,5
633520,5.0,0,3,7,24,2,5
650678,5.55,0,3,8,42,4,6
626473,5.28,0,3,8,45,3,8
630648,2.59,0,3,14,21,2,8
636863,2.27,0,3,12,18,1,4
632272,3.92,0,3,11,9,2,3
609657,4.62,0,3,10,25,4,7
617066,5.37,0,3,5,86,5,14
